module_name,module_version,full_name,prefix,obj_name,obj_doc,object_type,arg_full,0,1,2,3
json,2.0.9,json.encoder._make_iterencode,encoder,_make_iterencode,"Python Library Documentation: function _make_iterencode in module json.encoder

_make_iterencode(markers, _default, _encoder, _indent, _floatstr, _key_separator, _item_separator, _sort_keys, _skipkeys, _one_shot, ValueError=<class 'ValueError'>, dict=<class 'dict'>, float=<class 'float'>, id=<built-in function id>, int=<class 'int'>, isinstance=<built-in function isinstance>, list=<class 'list'>, str=<class 'str'>, tuple=<class 'tuple'>, _intstr=<slot wrapper '__str__' of 'int' objects>)
",function,"(""(markers, _default, _encoder, _indent, _floatstr, _key_separator, _item_separator, _sort_keys, _skipkeys, _one_shot, ValueError=<class 'ValueError'>, dict=<class 'dict'>, float=<class 'float'>, id=<built-in function id>, int=<class 'int'>, isinstance=<built-in function isinstance>, list=<class 'list'>, str=<class 'str'>, tuple=<class 'tuple'>, _intstr=<slot wrapper '__str__' of 'int' objects>)"",)",tuple,<class 'tuple'>,type,arg_info
json,2.0.9,json.encoder._make_iterencode,encoder,_make_iterencode,"Python Library Documentation: function _make_iterencode in module json.encoder

_make_iterencode(markers, _default, _encoder, _indent, _floatstr, _key_separator, _item_separator, _sort_keys, _skipkeys, _one_shot, ValueError=<class 'ValueError'>, dict=<class 'dict'>, float=<class 'float'>, id=<built-in function id>, int=<class 'int'>, isinstance=<built-in function isinstance>, list=<class 'list'>, str=<class 'str'>, tuple=<class 'tuple'>, _intstr=<slot wrapper '__str__' of 'int' objects>)
",function,"(""(markers, _default, _encoder, _indent, _floatstr, _key_separator, _item_separator, _sort_keys, _skipkeys, _one_shot, ValueError=<class 'ValueError'>, dict=<class 'dict'>, float=<class 'float'>, id=<built-in function id>, int=<class 'int'>, isinstance=<built-in function isinstance>, list=<class 'list'>, str=<class 'str'>, tuple=<class 'tuple'>, _intstr=<slot wrapper '__str__' of 'int' objects>)"",)",str,<class 'str'>,type,arg_info
json,2.0.9,json.encoder._make_iterencode,encoder,_make_iterencode,"Python Library Documentation: function _make_iterencode in module json.encoder

_make_iterencode(markers, _default, _encoder, _indent, _floatstr, _key_separator, _item_separator, _sort_keys, _skipkeys, _one_shot, ValueError=<class 'ValueError'>, dict=<class 'dict'>, float=<class 'float'>, id=<built-in function id>, int=<class 'int'>, isinstance=<built-in function isinstance>, list=<class 'list'>, str=<class 'str'>, tuple=<class 'tuple'>, _intstr=<slot wrapper '__str__' of 'int' objects>)
",function,"(""(markers, _default, _encoder, _indent, _floatstr, _key_separator, _item_separator, _sort_keys, _skipkeys, _one_shot, ValueError=<class 'ValueError'>, dict=<class 'dict'>, float=<class 'float'>, id=<built-in function id>, int=<class 'int'>, isinstance=<built-in function isinstance>, list=<class 'list'>, str=<class 'str'>, tuple=<class 'tuple'>, _intstr=<slot wrapper '__str__' of 'int' objects>)"",)",list,<class 'list'>,type,arg_info
json,2.0.9,json.encoder._make_iterencode,encoder,_make_iterencode,"Python Library Documentation: function _make_iterencode in module json.encoder

_make_iterencode(markers, _default, _encoder, _indent, _floatstr, _key_separator, _item_separator, _sort_keys, _skipkeys, _one_shot, ValueError=<class 'ValueError'>, dict=<class 'dict'>, float=<class 'float'>, id=<built-in function id>, int=<class 'int'>, isinstance=<built-in function isinstance>, list=<class 'list'>, str=<class 'str'>, tuple=<class 'tuple'>, _intstr=<slot wrapper '__str__' of 'int' objects>)
",function,"(""(markers, _default, _encoder, _indent, _floatstr, _key_separator, _item_separator, _sort_keys, _skipkeys, _one_shot, ValueError=<class 'ValueError'>, dict=<class 'dict'>, float=<class 'float'>, id=<built-in function id>, int=<class 'int'>, isinstance=<built-in function isinstance>, list=<class 'list'>, str=<class 'str'>, tuple=<class 'tuple'>, _intstr=<slot wrapper '__str__' of 'int' objects>)"",)",isinstance,<built-in function isinstance>,builtin_function_or_method,arg_info
json,2.0.9,json.encoder._make_iterencode,encoder,_make_iterencode,"Python Library Documentation: function _make_iterencode in module json.encoder

_make_iterencode(markers, _default, _encoder, _indent, _floatstr, _key_separator, _item_separator, _sort_keys, _skipkeys, _one_shot, ValueError=<class 'ValueError'>, dict=<class 'dict'>, float=<class 'float'>, id=<built-in function id>, int=<class 'int'>, isinstance=<built-in function isinstance>, list=<class 'list'>, str=<class 'str'>, tuple=<class 'tuple'>, _intstr=<slot wrapper '__str__' of 'int' objects>)
",function,"(""(markers, _default, _encoder, _indent, _floatstr, _key_separator, _item_separator, _sort_keys, _skipkeys, _one_shot, ValueError=<class 'ValueError'>, dict=<class 'dict'>, float=<class 'float'>, id=<built-in function id>, int=<class 'int'>, isinstance=<built-in function isinstance>, list=<class 'list'>, str=<class 'str'>, tuple=<class 'tuple'>, _intstr=<slot wrapper '__str__' of 'int' objects>)"",)",id,<built-in function id>,builtin_function_or_method,arg_info
json,2.0.9,json.encoder._make_iterencode,encoder,_make_iterencode,"Python Library Documentation: function _make_iterencode in module json.encoder

_make_iterencode(markers, _default, _encoder, _indent, _floatstr, _key_separator, _item_separator, _sort_keys, _skipkeys, _one_shot, ValueError=<class 'ValueError'>, dict=<class 'dict'>, float=<class 'float'>, id=<built-in function id>, int=<class 'int'>, isinstance=<built-in function isinstance>, list=<class 'list'>, str=<class 'str'>, tuple=<class 'tuple'>, _intstr=<slot wrapper '__str__' of 'int' objects>)
",function,"(""(markers, _default, _encoder, _indent, _floatstr, _key_separator, _item_separator, _sort_keys, _skipkeys, _one_shot, ValueError=<class 'ValueError'>, dict=<class 'dict'>, float=<class 'float'>, id=<built-in function id>, int=<class 'int'>, isinstance=<built-in function isinstance>, list=<class 'list'>, str=<class 'str'>, tuple=<class 'tuple'>, _intstr=<slot wrapper '__str__' of 'int' objects>)"",)",_item_separator,,,arg_info
json,2.0.9,json.encoder._make_iterencode,encoder,_make_iterencode,"Python Library Documentation: function _make_iterencode in module json.encoder

_make_iterencode(markers, _default, _encoder, _indent, _floatstr, _key_separator, _item_separator, _sort_keys, _skipkeys, _one_shot, ValueError=<class 'ValueError'>, dict=<class 'dict'>, float=<class 'float'>, id=<built-in function id>, int=<class 'int'>, isinstance=<built-in function isinstance>, list=<class 'list'>, str=<class 'str'>, tuple=<class 'tuple'>, _intstr=<slot wrapper '__str__' of 'int' objects>)
",function,"(""(markers, _default, _encoder, _indent, _floatstr, _key_separator, _item_separator, _sort_keys, _skipkeys, _one_shot, ValueError=<class 'ValueError'>, dict=<class 'dict'>, float=<class 'float'>, id=<built-in function id>, int=<class 'int'>, isinstance=<built-in function isinstance>, list=<class 'list'>, str=<class 'str'>, tuple=<class 'tuple'>, _intstr=<slot wrapper '__str__' of 'int' objects>)"",)",dict,<class 'dict'>,type,arg_info
json,2.0.9,json.encoder._make_iterencode,encoder,_make_iterencode,"Python Library Documentation: function _make_iterencode in module json.encoder

_make_iterencode(markers, _default, _encoder, _indent, _floatstr, _key_separator, _item_separator, _sort_keys, _skipkeys, _one_shot, ValueError=<class 'ValueError'>, dict=<class 'dict'>, float=<class 'float'>, id=<built-in function id>, int=<class 'int'>, isinstance=<built-in function isinstance>, list=<class 'list'>, str=<class 'str'>, tuple=<class 'tuple'>, _intstr=<slot wrapper '__str__' of 'int' objects>)
",function,"(""(markers, _default, _encoder, _indent, _floatstr, _key_separator, _item_separator, _sort_keys, _skipkeys, _one_shot, ValueError=<class 'ValueError'>, dict=<class 'dict'>, float=<class 'float'>, id=<built-in function id>, int=<class 'int'>, isinstance=<built-in function isinstance>, list=<class 'list'>, str=<class 'str'>, tuple=<class 'tuple'>, _intstr=<slot wrapper '__str__' of 'int' objects>)"",)",ValueError,<class 'ValueError'>,type,arg_info
json,2.0.9,json.encoder._make_iterencode,encoder,_make_iterencode,"Python Library Documentation: function _make_iterencode in module json.encoder

_make_iterencode(markers, _default, _encoder, _indent, _floatstr, _key_separator, _item_separator, _sort_keys, _skipkeys, _one_shot, ValueError=<class 'ValueError'>, dict=<class 'dict'>, float=<class 'float'>, id=<built-in function id>, int=<class 'int'>, isinstance=<built-in function isinstance>, list=<class 'list'>, str=<class 'str'>, tuple=<class 'tuple'>, _intstr=<slot wrapper '__str__' of 'int' objects>)
",function,"(""(markers, _default, _encoder, _indent, _floatstr, _key_separator, _item_separator, _sort_keys, _skipkeys, _one_shot, ValueError=<class 'ValueError'>, dict=<class 'dict'>, float=<class 'float'>, id=<built-in function id>, int=<class 'int'>, isinstance=<built-in function isinstance>, list=<class 'list'>, str=<class 'str'>, tuple=<class 'tuple'>, _intstr=<slot wrapper '__str__' of 'int' objects>)"",)",_one_shot,,,arg_info
json,2.0.9,json.encoder._make_iterencode,encoder,_make_iterencode,"Python Library Documentation: function _make_iterencode in module json.encoder

_make_iterencode(markers, _default, _encoder, _indent, _floatstr, _key_separator, _item_separator, _sort_keys, _skipkeys, _one_shot, ValueError=<class 'ValueError'>, dict=<class 'dict'>, float=<class 'float'>, id=<built-in function id>, int=<class 'int'>, isinstance=<built-in function isinstance>, list=<class 'list'>, str=<class 'str'>, tuple=<class 'tuple'>, _intstr=<slot wrapper '__str__' of 'int' objects>)
",function,"(""(markers, _default, _encoder, _indent, _floatstr, _key_separator, _item_separator, _sort_keys, _skipkeys, _one_shot, ValueError=<class 'ValueError'>, dict=<class 'dict'>, float=<class 'float'>, id=<built-in function id>, int=<class 'int'>, isinstance=<built-in function isinstance>, list=<class 'list'>, str=<class 'str'>, tuple=<class 'tuple'>, _intstr=<slot wrapper '__str__' of 'int' objects>)"",)",_skipkeys,,,arg_info
json,2.0.9,json.encoder._make_iterencode,encoder,_make_iterencode,"Python Library Documentation: function _make_iterencode in module json.encoder

_make_iterencode(markers, _default, _encoder, _indent, _floatstr, _key_separator, _item_separator, _sort_keys, _skipkeys, _one_shot, ValueError=<class 'ValueError'>, dict=<class 'dict'>, float=<class 'float'>, id=<built-in function id>, int=<class 'int'>, isinstance=<built-in function isinstance>, list=<class 'list'>, str=<class 'str'>, tuple=<class 'tuple'>, _intstr=<slot wrapper '__str__' of 'int' objects>)
",function,"(""(markers, _default, _encoder, _indent, _floatstr, _key_separator, _item_separator, _sort_keys, _skipkeys, _one_shot, ValueError=<class 'ValueError'>, dict=<class 'dict'>, float=<class 'float'>, id=<built-in function id>, int=<class 'int'>, isinstance=<built-in function isinstance>, list=<class 'list'>, str=<class 'str'>, tuple=<class 'tuple'>, _intstr=<slot wrapper '__str__' of 'int' objects>)"",)",_sort_keys,,,arg_info
json,2.0.9,json.encoder._make_iterencode,encoder,_make_iterencode,"Python Library Documentation: function _make_iterencode in module json.encoder

_make_iterencode(markers, _default, _encoder, _indent, _floatstr, _key_separator, _item_separator, _sort_keys, _skipkeys, _one_shot, ValueError=<class 'ValueError'>, dict=<class 'dict'>, float=<class 'float'>, id=<built-in function id>, int=<class 'int'>, isinstance=<built-in function isinstance>, list=<class 'list'>, str=<class 'str'>, tuple=<class 'tuple'>, _intstr=<slot wrapper '__str__' of 'int' objects>)
",function,"(""(markers, _default, _encoder, _indent, _floatstr, _key_separator, _item_separator, _sort_keys, _skipkeys, _one_shot, ValueError=<class 'ValueError'>, dict=<class 'dict'>, float=<class 'float'>, id=<built-in function id>, int=<class 'int'>, isinstance=<built-in function isinstance>, list=<class 'list'>, str=<class 'str'>, tuple=<class 'tuple'>, _intstr=<slot wrapper '__str__' of 'int' objects>)"",)",float,<class 'float'>,type,arg_info
json,2.0.9,json.encoder._make_iterencode,encoder,_make_iterencode,"Python Library Documentation: function _make_iterencode in module json.encoder

_make_iterencode(markers, _default, _encoder, _indent, _floatstr, _key_separator, _item_separator, _sort_keys, _skipkeys, _one_shot, ValueError=<class 'ValueError'>, dict=<class 'dict'>, float=<class 'float'>, id=<built-in function id>, int=<class 'int'>, isinstance=<built-in function isinstance>, list=<class 'list'>, str=<class 'str'>, tuple=<class 'tuple'>, _intstr=<slot wrapper '__str__' of 'int' objects>)
",function,"(""(markers, _default, _encoder, _indent, _floatstr, _key_separator, _item_separator, _sort_keys, _skipkeys, _one_shot, ValueError=<class 'ValueError'>, dict=<class 'dict'>, float=<class 'float'>, id=<built-in function id>, int=<class 'int'>, isinstance=<built-in function isinstance>, list=<class 'list'>, str=<class 'str'>, tuple=<class 'tuple'>, _intstr=<slot wrapper '__str__' of 'int' objects>)"",)",_key_separator,,,arg_info
json,2.0.9,json.encoder._make_iterencode,encoder,_make_iterencode,"Python Library Documentation: function _make_iterencode in module json.encoder

_make_iterencode(markers, _default, _encoder, _indent, _floatstr, _key_separator, _item_separator, _sort_keys, _skipkeys, _one_shot, ValueError=<class 'ValueError'>, dict=<class 'dict'>, float=<class 'float'>, id=<built-in function id>, int=<class 'int'>, isinstance=<built-in function isinstance>, list=<class 'list'>, str=<class 'str'>, tuple=<class 'tuple'>, _intstr=<slot wrapper '__str__' of 'int' objects>)
",function,"(""(markers, _default, _encoder, _indent, _floatstr, _key_separator, _item_separator, _sort_keys, _skipkeys, _one_shot, ValueError=<class 'ValueError'>, dict=<class 'dict'>, float=<class 'float'>, id=<built-in function id>, int=<class 'int'>, isinstance=<built-in function isinstance>, list=<class 'list'>, str=<class 'str'>, tuple=<class 'tuple'>, _intstr=<slot wrapper '__str__' of 'int' objects>)"",)",_floatstr,,,arg_info
json,2.0.9,json.encoder._make_iterencode,encoder,_make_iterencode,"Python Library Documentation: function _make_iterencode in module json.encoder

_make_iterencode(markers, _default, _encoder, _indent, _floatstr, _key_separator, _item_separator, _sort_keys, _skipkeys, _one_shot, ValueError=<class 'ValueError'>, dict=<class 'dict'>, float=<class 'float'>, id=<built-in function id>, int=<class 'int'>, isinstance=<built-in function isinstance>, list=<class 'list'>, str=<class 'str'>, tuple=<class 'tuple'>, _intstr=<slot wrapper '__str__' of 'int' objects>)
",function,"(""(markers, _default, _encoder, _indent, _floatstr, _key_separator, _item_separator, _sort_keys, _skipkeys, _one_shot, ValueError=<class 'ValueError'>, dict=<class 'dict'>, float=<class 'float'>, id=<built-in function id>, int=<class 'int'>, isinstance=<built-in function isinstance>, list=<class 'list'>, str=<class 'str'>, tuple=<class 'tuple'>, _intstr=<slot wrapper '__str__' of 'int' objects>)"",)",_indent,,,arg_info
json,2.0.9,json.encoder._make_iterencode,encoder,_make_iterencode,"Python Library Documentation: function _make_iterencode in module json.encoder

_make_iterencode(markers, _default, _encoder, _indent, _floatstr, _key_separator, _item_separator, _sort_keys, _skipkeys, _one_shot, ValueError=<class 'ValueError'>, dict=<class 'dict'>, float=<class 'float'>, id=<built-in function id>, int=<class 'int'>, isinstance=<built-in function isinstance>, list=<class 'list'>, str=<class 'str'>, tuple=<class 'tuple'>, _intstr=<slot wrapper '__str__' of 'int' objects>)
",function,"(""(markers, _default, _encoder, _indent, _floatstr, _key_separator, _item_separator, _sort_keys, _skipkeys, _one_shot, ValueError=<class 'ValueError'>, dict=<class 'dict'>, float=<class 'float'>, id=<built-in function id>, int=<class 'int'>, isinstance=<built-in function isinstance>, list=<class 'list'>, str=<class 'str'>, tuple=<class 'tuple'>, _intstr=<slot wrapper '__str__' of 'int' objects>)"",)",_encoder,,,arg_info
json,2.0.9,json.encoder._make_iterencode,encoder,_make_iterencode,"Python Library Documentation: function _make_iterencode in module json.encoder

_make_iterencode(markers, _default, _encoder, _indent, _floatstr, _key_separator, _item_separator, _sort_keys, _skipkeys, _one_shot, ValueError=<class 'ValueError'>, dict=<class 'dict'>, float=<class 'float'>, id=<built-in function id>, int=<class 'int'>, isinstance=<built-in function isinstance>, list=<class 'list'>, str=<class 'str'>, tuple=<class 'tuple'>, _intstr=<slot wrapper '__str__' of 'int' objects>)
",function,"(""(markers, _default, _encoder, _indent, _floatstr, _key_separator, _item_separator, _sort_keys, _skipkeys, _one_shot, ValueError=<class 'ValueError'>, dict=<class 'dict'>, float=<class 'float'>, id=<built-in function id>, int=<class 'int'>, isinstance=<built-in function isinstance>, list=<class 'list'>, str=<class 'str'>, tuple=<class 'tuple'>, _intstr=<slot wrapper '__str__' of 'int' objects>)"",)",_default,,,arg_info
json,2.0.9,json.encoder._make_iterencode,encoder,_make_iterencode,"Python Library Documentation: function _make_iterencode in module json.encoder

_make_iterencode(markers, _default, _encoder, _indent, _floatstr, _key_separator, _item_separator, _sort_keys, _skipkeys, _one_shot, ValueError=<class 'ValueError'>, dict=<class 'dict'>, float=<class 'float'>, id=<built-in function id>, int=<class 'int'>, isinstance=<built-in function isinstance>, list=<class 'list'>, str=<class 'str'>, tuple=<class 'tuple'>, _intstr=<slot wrapper '__str__' of 'int' objects>)
",function,"(""(markers, _default, _encoder, _indent, _floatstr, _key_separator, _item_separator, _sort_keys, _skipkeys, _one_shot, ValueError=<class 'ValueError'>, dict=<class 'dict'>, float=<class 'float'>, id=<built-in function id>, int=<class 'int'>, isinstance=<built-in function isinstance>, list=<class 'list'>, str=<class 'str'>, tuple=<class 'tuple'>, _intstr=<slot wrapper '__str__' of 'int' objects>)"",)",markers,,,arg_info
json,2.0.9,json.encoder.c_make_encoder,encoder,Encoder,"Python Library Documentation: class Encoder in module _json

class Encoder(builtins.object)
 |  _iterencode(obj, _current_indent_level) -> iterable
 |  
 |  Methods defined here:
 |  
 |  __call__(self, /, *args, **kwargs)
 |      Call self as a function.
 |  
 |  __new__(*args, **kwargs) from builtins.type
 |      Create and return a new object.  See help(type) for accurate signature.
 |  
 |  ----------------------------------------------------------------------
 |  Data descriptors defined here:
 |  
 |  default
 |      default
 |  
 |  encoder
 |      encoder
 |  
 |  indent
 |      indent
 |  
 |  item_separator
 |      item_separator
 |  
 |  key_separator
 |      key_separator
 |  
 |  markers
 |      markers
 |  
 |  skipkeys
 |      skipkeys
 |  
 |  sort_keys
 |      sort_keys
",class,"('(self, /, *args, **kwargs)',)",self,,,arg_info
json,2.0.9,json.encoder.py_encode_basestring,encoder,py_encode_basestring,"Python Library Documentation: function py_encode_basestring in module json.encoder

py_encode_basestring(s)
    Return a JSON representation of a Python string
",function,"('(s)',)",s,,,arg_info
json,2.0.9,json.encoder.py_encode_basestring_ascii,encoder,py_encode_basestring_ascii,"Python Library Documentation: function py_encode_basestring_ascii in module json.encoder

py_encode_basestring_ascii(s)
    Return an ASCII-only JSON representation of a Python string
",function,"('(s)',)",s,,,arg_info
json,2.0.9,json.scanner.c_make_scanner,scanner,Scanner,"Python Library Documentation: class Scanner in module _json

class Scanner(builtins.object)
 |  JSON scanner object
 |  
 |  Methods defined here:
 |  
 |  __call__(self, /, *args, **kwargs)
 |      Call self as a function.
 |  
 |  __new__(*args, **kwargs) from builtins.type
 |      Create and return a new object.  See help(type) for accurate signature.
 |  
 |  ----------------------------------------------------------------------
 |  Data descriptors defined here:
 |  
 |  object_hook
 |      object_hook
 |  
 |  object_pairs_hook
 |  
 |  parse_constant
 |      parse_constant
 |  
 |  parse_float
 |      parse_float
 |  
 |  parse_int
 |      parse_int
 |  
 |  strict
 |      strict
",class,"('(self, /, *args, **kwargs)',)",self,,,arg_info
json,2.0.9,json.scanner.make_scanner,scanner,Scanner,"Python Library Documentation: class Scanner in module _json

class Scanner(builtins.object)
 |  JSON scanner object
 |  
 |  Methods defined here:
 |  
 |  __call__(self, /, *args, **kwargs)
 |      Call self as a function.
 |  
 |  __new__(*args, **kwargs) from builtins.type
 |      Create and return a new object.  See help(type) for accurate signature.
 |  
 |  ----------------------------------------------------------------------
 |  Data descriptors defined here:
 |  
 |  object_hook
 |      object_hook
 |  
 |  object_pairs_hook
 |  
 |  parse_constant
 |      parse_constant
 |  
 |  parse_float
 |      parse_float
 |  
 |  parse_int
 |      parse_int
 |  
 |  strict
 |      strict
",class,"('(self, /, *args, **kwargs)',)",self,,,arg_info
json,2.0.9,json.scanner.py_make_scanner,scanner,py_make_scanner,"Python Library Documentation: function py_make_scanner in module json.scanner

py_make_scanner(context)
",function,"('(context)',)",context,,,arg_info
